timestamp,open,high,low,close,volume
2023-01-01,99.83725371796005,100.88728932173507,99.34080175713662,100.0,2812355.69818452
2023-01-02,101.62978667150274,102.5654935788261,100.18347055567969,101.5160181698754,3002245.6833964046
2023-01-03,101.3520878609196,102.47103880079942,101.28062573536941,101.96722412875832,1208364.5375579954
2023-01-04,98.73994384466849,100.31331515174436,98.78222386891703,99.68372721311331,4680596.91903602
2023-01-05,99.45516851585539,99.93782734468296,97.93636015085735,98.83850851331589,2342175.494157145
2023-01-06,101.0418255898706,101.93003370623943,100.48371537503625,101.30665907848471,1968879.2259690692
2023-01-07,97.90225835168911,98.89407299978949,96.80780137163943,97.63933890825155,2095368.846612303
2023-01-08,97.7725358367685,97.53922362617602,96.52647282511847,97.03068559306944,4289215.258894902
2023-01-09,98.38832470250799,100.04860155337573,98.09964825059355,98.8926116766779,1469593.7487659568
2023-01-10,97.82765543477358,98.08153357049093,97.19878732494563,97.62667686862788,2456749.7990257875
2023-01-11,96.10210163494298,97.22143229347739,95.78894058325527,96.65204121967672,2112094.374976144
2023-01-12,96.61706203843147,97.41493759516693,95.80445023863996,96.53406440037723,3775938.81143297
2023-01-13,99.19996461504206,99.71761963825259,97.97098310032672,98.71291974647237,4111076.07021883
2023-01-14,98.33379296792975,98.52408032012633,97.21619226480307,97.78664410755276,1949912.8799530636
2023-01-15,97.68519759063786,98.0372576681653,96.42590762860614,97.15496884820301,3753497.372882516
2023-01-16,96.87937182797346,97.10910363860727,95.81639598355969,96.54140907219424,1024111.5426131918
2023-01-17,99.73759542992997,100.23106856742261,99.01998920305074,99.75517133152454,2080705.0697213348
2023-01-18,102.4661571126952,103.58595837526714,102.39051813424133,103.04727068035545,4383010.029211711
2023-01-19,104.23140465082466,105.24743654356318,103.5942687288231,104.61985534137737,4638858.648173353
2023-01-20,105.12940967144668,105.88688152657325,104.70481559985079,105.24682079069287,1145293.3774079264
2023-01-21,106.6824112595863,106.91166722597377,105.68005057112784,106.43195563031162,2475499.3667237074
2023-01-22,108.53238761106162,109.50412661922476,108.19102045136113,108.83316489759014,4453413.406161726
2023-01-23,108.0054201246717,108.00557661129939,106.2254231495343,107.32718510482084,2291895.7712097047
2023-01-24,109.58229273346348,110.73877333336036,108.24316205868605,109.2416268649561,2622612.7938049124
2023-01-25,106.71884815281761,107.65779814424333,106.66230178890301,107.2088357297378,2594556.318732558
2023-01-26,106.47064322127099,107.06232566724987,105.7753813951711,106.20468855593994,2766789.5521848826
2023-01-27,107.1982865533311,108.35888989778077,106.67884493997859,107.67101186576281,1082304.629574493
2023-01-28,105.43463838711187,106.69053075491074,104.55482638335519,105.3851336187397,1436352.7890572683
2023-01-29,105.52499565044268,105.91510320774837,104.65101577417356,105.18479323357012,4772802.233908611
2023-01-30,104.2810556098597,104.24089006430896,103.44578162301181,103.84617753413157,4698207.539173912
2023-01-31,104.21150402850016,104.15203950206174,102.68362728753907,103.46877035163915,3608615.4951717663
2023-02-01,98.48279791168243,99.89145462427311,98.7134072584781,99.14596550378675,3450729.1312359585
2023-02-02,96.10147869887427,97.22704616009568,96.00526216012686,96.53118929585926,4995673.623891191
2023-02-03,96.03429045327859,96.0921722270086,95.22345382424301,95.53709580646593,1920359.8299931635
