timestamp,open,high,low,close,volume
2020-06-01,98.60593406482072,100.70427873377564,98.59094685889352,100.0,3982935.1309249285
2020-06-02,100.53976566552593,102.30997122889477,100.24933049230664,101.06449774362875,1595552.2013297786
2020-06-03,100.22911979781067,101.9089095930162,99.25008121953161,100.62666698838763,2794442.52381817
2020-06-04,100.00377170279695,102.02643999373969,98.93799569345634,100.33026938047728,2650487.363394495
2020-06-05,100.03469924140008,101.24016481933471,99.07032606592324,100.47025888093191,4176789.325108337
2020-06-06,100.5587033585343,101.00990336102501,99.32284275845122,100.13116672960545,1259414.3779318733
2020-06-07,102.89251911134127,103.84934191735897,101.29958900049141,102.57406459339873,3705871.7489054487
2020-06-08,108.26772914543636,109.46923041557459,106.42650199124421,108.27339504153737,1308233.1165373246
2020-06-09,107.46222887289846,107.53227700883131,105.7557192190369,106.7968388532857,4154459.8586896257
2020-06-10,102.63984328522082,104.28948824508036,102.32869376677432,103.17161220317026,2736077.464695501
2020-06-11,103.70287993177848,103.62768337590458,102.06805465581884,102.97485865540628,4993390.045571798
2020-06-12,110.09482392343203,111.4178886701757,108.15733586852032,109.64688122342754,4142606.472320928
2020-06-13,107.10220728446708,108.31325473555123,106.33024583772875,107.4767650403829,3287489.084908746
2020-06-14,111.35757131453916,112.90947789603874,110.72736817454903,111.9131823642064,1104786.8341282592
2020-06-15,116.70393883401057,117.77439739636394,115.90736615316281,116.64067724787353,2194902.294355092
2020-06-16,116.34800266243923,116.41363599796162,113.48091192849145,115.06139676531589,4367734.267167235
2020-06-17,116.6729722371427,118.02245828021177,115.72892531897809,116.73261488001768,1533919.8896637752
2020-06-18,121.289592843707,122.68425864099937,120.53773909708968,121.51980956147132,3918032.914609587
2020-06-19,119.0873271992863,121.56374774114647,118.66957269802106,120.404477232233,4005500.3441161825
2020-06-20,118.23548417059219,121.86088162491254,118.85217771209722,119.82779890458082,2128748.2987728007
2020-06-21,115.44977960094344,117.20172954122677,114.86529664577017,116.3237916711017,2087798.904514524
